name,passmark_multi,passmark_single,tdp,cores,cinebench_single,cinebench_multi,manufacturer,threads
Intel Core i3-9100 @ 3.60GHz,6625.0,2519.0,65.0,4.0,,,,
Intel Core i3-9100F @ 3.60GHz,6768.0,2519.0,65.0,4.0,,,,
Intel Core i3-9100T @ 3.10GHz,5419.0,2106.0,35.0,4.0,,,,
Intel Core i3-9100TE @ 2.20GHz,4501.0,1585.0,35.0,4.0,,,,
Intel Core i3-9300 @ 3.70GHz,7279.0,2666.0,62.0,4.0,,,,
Intel Core i3-9300T @ 3.20GHz,6162.0,2318.0,35.0,4.0,,,,
Intel Core i3-9320 @ 3.70GHz,7358.0,2711.0,62.0,4.0,,,,
Intel Core i3-9350K @ 4.00GHz,7694.0,2823.0,91.0,4.0,,,,
Intel Core i3-9350KF @ 4.00GHz,7318.0,2666.0,91.0,4.0,,,,
Intel Core i5 750S @ 2.40GHz,1326.0,1039.0,82.0,4.0,,,,
Intel Core i5 E 520 @ 2.40GHz,1619.0,1032.0,35.0,2.0,,,,
Intel Core i5-10200H @ 2.40GHz,8414.0,2481.0,45.0,4.0,,,,
Intel Core i5-10210U @ 1.60GHz,6401.0,2233.0,15.0,4.0,,,,
Intel Core i5-10210Y @ 1.00GHz,4836.0,2032.0,7.0,4.0,,,,
Intel Core i5-10300H @ 2.50GHz,8692.0,2616.0,45.0,4.0,,,,
Intel Core i5-1030NG7 @ 1.10GHz,6180.0,1832.0,10.0,4.0,,,,
Intel Core i5-10310U @ 1.70GHz,6658.0,2281.0,15.0,4.0,,,,
Intel Core i5-1035G1 @ 1.00GHz,7737.0,2307.0,15.0,4.0,,,,
Intel Core i5-1035G4 @ 1.10GHz,8251.0,2277.0,15.0,4.0,,,,
Intel Core i5-1035G7 @ 1.20GHz,8388.0,2299.0,15.0,4.0,,,,
Intel Core i5-1038NG7 @ 2.00GHz,9626.0,2323.0,28.0,4.0,,,,
Intel Core i5-10400 @ 2.90GHz,12320.0,2587.0,65.0,6.0,,,,
Intel Core i5-10400F @ 2.90GHz,12439.0,2572.0,65.0,6.0,,,,
Intel Core i5-10400H @ 2.60GHz,8916.0,2738.0,45.0,4.0,,,,
Intel Core i5-10400T @ 2.00GHz,10052.0,2168.0,35.0,6.0,,,,
Intel Core i5-10500 @ 3.10GHz,13056.0,2785.0,65.0,6.0,,,,
Intel Core i5-10500H @ 2.50GHz,11604.0,2620.0,45.0,6.0,,,,
Intel Core i5-10500T @ 2.30GHz,10365.0,2342.0,35.0,6.0,,,,
Intel Core i5-10500TE @ 2.30GHz,9960.0,2145.0,35.0,6.0,,,,
Intel Core i5-10505 @ 3.20GHz,12221.0,2874.0,65.0,6.0,,,,
Intel Core i5-10600 @ 3.30GHz,13928.0,2911.0,65.0,6.0,,,,
Intel Core i5-10600K @ 4.10GHz,14534.0,2936.0,125.0,6.0,,,,
Intel Core i5-10600KF @ 4.10GHz,14575.0,2948.0,125.0,6.0,,,,
Intel Core i5-10600T @ 2.40GHz,11376.0,2422.0,35.0,6.0,,,,
Intel Core i5-11260H @ 2.60GHz,15313.0,2969.0,45.0,6.0,,,,
Intel Core i5-11300H @ 3.10GHz,11048.0,2832.0,35.0,4.0,,,,
Intel Core i5-1130G7 @ 1.10GHz,9756.0,2549.0,15.0,4.0,,,,
Intel Core i5-11320H @ 3.20GHz,10732.0,2951.0,35.0,4.0,,,,
Intel Core i5-1135G7 @ 2.40GHz,10100.0,2727.0,15.0,4.0,,,,
Intel Core i5-11400 @ 2.60GHz,17132.0,3048.0,65.0,6.0,,,,
Intel Core i5-11400F @ 2.60GHz,17213.0,3023.0,65.0,6.0,,,,
Intel Core i5-11400H @ 2.70GHz,16073.0,3061.0,45.0,6.0,,,,
Intel Core i5-11400T @ 1.30GHz,13078.0,2549.0,35.0,6.0,,,,
Intel Core i5-1140G7 @ 1.10GHz,10279.0,2612.0,15.0,4.0,,,,
Intel Core i5-1145G7 @ 2.60GHz,10413.0,2821.0,28.0,4.0,,,,
Intel Core i5-1145G7E @ 2.60GHz,10454.0,2691.0,15.0,4.0,,,,
Intel Core i5-11500 @ 2.70GHz,17626.0,3153.0,65.0,6.0,,,,
Intel Core i5-11500B @ 3.30GHz,17783.0,3224.0,65.0,6.0,,,,
Intel Core i5-11500H @ 2.90GHz,16458.0,3148.0,45.0,6.0,,,,
Intel Core i5-11500T @ 1.50GHz,13820.0,2571.0,35.0,6.0,,,,
Intel Core i5-1155G7 @ 2.50GHz,10561.0,3014.0,28.0,4.0,,,,
Intel Core i5-11600 @ 2.80GHz,18318.0,3302.0,65.0,6.0,,,,
Intel Core i5-11600K @ 3.90GHz,19781.0,3374.0,125.0,6.0,,,,
Intel Core i5-11600KF @ 3.90GHz,19742.0,3359.0,125.0,6.0,,,,
Intel Core i5-11600T @ 1.70GHz,15254.0,2884.0,35.0,6.0,,,,
Intel Core i5-1235U,11119.0,3335.0,15.0,2.0,,,,
Intel Core i5-12400,19571.0,3532.0,65.0,6.0,,,,
Intel Core i5-12400F,19659.0,3567.0,65.0,6.0,,,,
Intel Core i5-1240P,18963.0,3356.0,28.0,4.0,,,,
Intel Core i5-12450H,19820.0,3628.0,45.0,4.0,,,,
Intel Core i5-1245U,11934.0,3386.0,15.0,2.0,,,,
Intel Core i5-12500,20309.0,3759.0,65.0,6.0,,,,
Intel Core i5-12500H,23530.0,3678.0,45.0,4.0,,,,
Intel Core i5-12500T,17728.0,3618.0,35.0,6.0,,,,
Intel Core i5-1250P,23120.0,3619.0,28.0,4.0,,,,
Intel Core i5-12600,21368.0,3883.0,65.0,6.0,,,,
Intel Core i5-12600K,27429.0,3965.0,150.0,6.0,,,,
Intel Core i5-12600KF,27186.0,3967.0,150.0,6.0,,,,
Intel Core i5-12600T,18202.0,3805.0,35.0,6.0,,,,
Intel Core i5-2300 @ 2.80GHz,3380.0,1429.0,95.0,4.0,,,,
Intel Core i5-2310 @ 2.90GHz,3603.0,1495.0,95.0,4.0,,,,
Intel Core i5-2320 @ 3.00GHz,3632.0,1512.0,95.0,4.0,,,,
Intel Core i5-2380P @ 3.10GHz,3797.0,1607.0,95.0,4.0,,,,
Intel Core i5-2390T @ 2.70GHz,2364.0,1394.0,35.0,2.0,,,,
Intel Core i5-2400 @ 3.10GHz,3840.0,1580.0,95.0,4.0,,,,
Intel Core i5-2400S @ 2.50GHz,3160.0,1480.0,65.0,4.0,,,,
Intel Core i5-24050S @ 2.50GHz,3061.0,1397.0,65.0,4.0,,,,
Intel Core i5-2405S @ 2.50GHz,2980.0,1485.0,65.0,4.0,,,,
Intel Core i5-2410M @ 2.30GHz,1954.0,1224.0,35.0,2.0,,,,
Intel Core i5-2415M @ 2.30GHz,2094.0,1266.0,35.0,2.0,,,,
Intel Core i5-2430M @ 2.40GHz,2007.0,1244.0,35.0,2.0,,,,
Intel Core i5-2435M @ 2.40GHz,2085.0,1300.0,35.0,2.0,,,,
Intel Core i5-2450M @ 2.50GHz,2060.0,1275.0,35.0,2.0,,,,
Intel Core i5-2450P @ 3.20GHz,3974.0,1654.0,95.0,4.0,,,,
Intel Core i5-2467M @ 1.60GHz,1445.0,848.0,17.0,2.0,,,,
Intel Core i5-2500 @ 3.30GHz,4101.0,1708.0,95.0,4.0,,,,
Intel Core i5-2500K @ 3.30GHz,4097.0,1699.0,95.0,4.0,,,,
Intel Core i5-2500S @ 2.70GHz,3459.0,1677.0,65.0,4.0,,,,
Intel Core i5-2500T @ 2.30GHz,2942.0,1489.0,45.0,4.0,,,,
Intel Core i5-2510E @ 2.50GHz,1889.0,1183.0,35.0,2.0,,,,
Intel Core i5-2515E @ 2.50GHz,1882.0,1189.0,35.0,2.0,,,,
Intel Core i5-2520M @ 2.50GHz,2252.0,1375.0,35.0,2.0,,,,
Intel Core i5-2537M @ 1.40GHz,1150.0,906.0,17.0,2.0,,,,
Intel Core i5-2540M @ 2.60GHz,2297.0,1380.0,35.0,2.0,,,,
Intel Core i5-2550K @ 3.40GHz,4123.0,1754.0,95.0,4.0,,,,
Intel Core i5-2557M @ 1.70GHz,1732.0,1048.0,17.0,2.0,,,,
Intel Core i5-2560M @ 2.70GHz,2131.0,1259.0,,2.0,,,,
Intel Core i5-3170K @ 3.20GHz,8882.0,2510.0,,4.0,,,,
Intel Core i5-3210M @ 2.50GHz,2449.0,1534.0,35.0,2.0,,,,
Intel Core i5-3230M @ 2.60GHz,2513.0,1556.0,35.0,2.0,,,,
Intel Core i5-3317U @ 1.70GHz,1972.0,1235.0,17.0,2.0,,,,
Intel Core i5-3320M @ 2.60GHz,2646.0,1612.0,35.0,2.0,,,,
Intel Core i5-3330 @ 3.00GHz,4090.0,1726.0,77.0,4.0,,,,
Intel Core i5-3330S @ 2.70GHz,3810.0,1691.0,65.0,4.0,,,,
Intel Core i5-3335S @ 2.70GHz,3754.0,1738.0,65.0,4.0,,,,
Intel Core i5-3337U @ 1.80GHz,2067.0,1281.0,17.0,2.0,,,,
Intel Core i5-3339Y @ 1.50GHz,1569.0,898.0,13.0,2.0,,,,
Intel Core i5-3340 @ 3.10GHz,4165.0,1771.0,77.0,4.0,,,,
Intel Core i5-3340M @ 2.70GHz,2636.0,1630.0,35.0,2.0,,,,
Intel Core i5-3340S @ 2.80GHz,4102.0,1792.0,65.0,4.0,,,,
Intel Core i5-3350P @ 3.10GHz,4237.0,1783.0,69.0,4.0,,,,
Intel Core i5-3360M @ 2.80GHz,2846.0,1755.0,35.0,2.0,,,,
Intel Core i5-3380M @ 2.90GHz,3006.0,1862.0,35.0,2.0,,,,
Intel Core i5-3427U @ 1.80GHz,2269.0,1369.0,17.0,2.0,,,,
Intel Core i5-3437U @ 1.90GHz,2293.0,1399.0,17.0,2.0,,,,
Intel Core i5-3439Y @ 1.50GHz,1907.0,1197.0,13.0,2.0,,,,
Intel Core i5-3450 @ 3.10GHz,4497.0,1887.0,77.0,4.0,,,,
Intel Core i5-3450S @ 2.80GHz,4264.0,1851.0,65.0,4.0,,,,
Intel Core i5-3470 @ 3.20GHz,4657.0,1943.0,77.0,4.0,,,,
Intel Core i5-3470S @ 2.90GHz,4353.0,1900.0,65.0,4.0,,,,
Intel Core i5-3470T @ 2.90GHz,2958.0,1791.0,35.0,2.0,,,,
Intel Core i5-3475S @ 2.90GHz,4177.0,1815.0,65.0,4.0,,,,
Intel Core i5-3550 @ 3.30GHz,4783.0,1997.0,77.0,4.0,,,,
Intel Core i5-3550S @ 3.00GHz,4537.0,1982.0,65.0,4.0,,,,
Intel Core i5-3570 @ 3.40GHz,4910.0,2049.0,77.0,4.0,,,,
Intel Core i5-3570K @ 3.40GHz,4936.0,2049.0,77.0,4.0,,,,
Intel Core i5-3570S @ 3.10GHz,4620.0,1996.0,65.0,4.0,,,,
Intel Core i5-3570T @ 2.30GHz,4168.0,1779.0,45.0,4.0,,,,
Intel Core i5-3610ME @ 2.70GHz,2553.0,1574.0,35.0,2.0,,,,
Intel Core i5-4200H @ 2.80GHz,3113.0,1807.0,47.0,2.0,,,,
Intel Core i5-4200M @ 2.50GHz,2776.0,1624.0,37.0,2.0,,,,
Intel Core i5-4200U @ 1.60GHz,2211.0,1329.0,15.0,2.0,,,,
Intel Core i5-4200Y @ 1.40GHz,1558.0,944.0,11.5,2.0,,,,
Intel Core i5-4202Y @ 1.60GHz,1309.0,851.0,11.5,2.0,,,,
Intel Core i5-4210H @ 2.90GHz,2918.0,1716.0,47.0,2.0,,,,
Intel Core i5-4210M @ 2.60GHz,2893.0,1690.0,37.0,2.0,,,,
Intel Core i5-4210U @ 1.70GHz,2300.0,1379.0,15.0,2.0,,,,
Intel Core i5-4210Y @ 1.50GHz,1537.0,1008.0,11.0,2.0,,,,
Intel Core i5-4220Y @ 1.60GHz,1591.0,952.0,11.5,2.0,,,,
Intel Core i5-4230U @ 1.90GHz,1853.0,1620.0,15.0,2.0,,,,
Intel Core i5-4250U @ 1.30GHz,2196.0,1359.0,15.0,2.0,,,,
Intel Core i5-4258U @ 2.40GHz,2518.0,1519.0,28.0,2.0,,,,
Intel Core i5-4260U @ 1.40GHz,2331.0,1477.0,15.0,2.0,,,,
Intel Core i5-4278U @ 2.60GHz,2814.0,1721.0,28.0,2.0,,,,
Intel Core i5-4288U @ 2.60GHz,2612.0,1620.0,28.0,2.0,,,,
Intel Core i5-4300M @ 2.60GHz,3025.0,1761.0,37.0,2.0,,,,
Intel Core i5-4300U @ 1.90GHz,2512.0,1498.0,15.0,2.0,,,,
Intel Core i5-4300Y @ 1.60GHz,1479.0,965.0,11.5,2.0,,,,
Intel Core i5-4302Y @ 1.60GHz,1817.0,1084.0,11.5,2.0,,,,
Intel Core i5-4308U @ 2.80GHz,3064.0,1884.0,28.0,2.0,,,,
Intel Core i5-430M @ 2.27GHz,1211.0,997.0,35.0,2.0,,,,
Intel Core i5-430UM @ 1.20GHz,836.0,630.0,18.0,2.0,,,,
Intel Core i5-4310M @ 2.70GHz,3119.0,1812.0,37.0,2.0,,,,
Intel Core i5-4310U @ 2.00GHz,2490.0,1490.0,15.0,2.0,,,,
Intel Core i5-4330M @ 2.80GHz,3208.0,1855.0,37.0,2.0,,,,
Intel Core i5-4340M @ 2.90GHz,3491.0,2032.0,37.0,2.0,,,,
Intel Core i5-4350U @ 1.40GHz,2305.0,1499.0,15.0,2.0,,,,
Intel Core i5-4400E @ 2.70GHz,3251.0,1804.0,37.0,2.0,,,,
Intel Core i5-4402E @ 1.60GHz,2681.0,1510.0,25.0,2.0,,,,
Intel Core i5-4422E @ 1.80GHz,1907.0,1048.0,25.0,2.0,,,,
Intel Core i5-4430 @ 3.00GHz,4646.0,1806.0,84.0,4.0,,,,
Intel Core i5-4430S @ 2.70GHz,4168.0,1719.0,65.0,4.0,,,,
Intel Core i5-4440 @ 3.10GHz,4718.0,1860.0,84.0,4.0,,,,
Intel Core i5-4440S @ 2.80GHz,4277.0,1790.0,65.0,4.0,,,,
Intel Core i5-4460 @ 3.20GHz,4834.0,1902.0,84.0,4.0,,,,
Intel Core i5-4460S @ 2.90GHz,4503.0,1847.0,65.0,4.0,,,,
Intel Core i5-4460T @ 1.90GHz,3595.0,1481.0,35.0,4.0,,,,
Intel Core i5-4470S @ 3.00GHz,4742.0,1756.0,65.0,4.0,,,,
Intel Core i5-450M @ 2.40GHz,1208.0,1035.0,35.0,2.0,,,,
Intel Core i5-4570 @ 3.20GHz,5199.0,2036.0,84.0,4.0,,,,
Intel Core i5-4570R @ 2.70GHz,4527.0,1809.0,65.0,4.0,,,,
Intel Core i5-4570S @ 2.90GHz,4914.0,1981.0,65.0,4.0,,,,
Intel Core i5-4570T @ 2.90GHz,3136.0,1874.0,35.0,2.0,,,,
Intel Core i5-4570TE @ 2.70GHz,3106.0,1631.0,35.0,2.0,,,,
Intel Core i5-4590 @ 3.30GHz,5344.0,2093.0,84.0,4.0,,,,
Intel Core i5-4590S @ 3.00GHz,5095.0,2052.0,65.0,4.0,,,,
Intel Core i5-4590T @ 2.00GHz,3982.0,1648.0,35.0,4.0,,,,
Intel Core i5-460M @ 2.53GHz,1279.0,1137.0,35.0,2.0,,,,
Intel Core i5-4670 @ 3.40GHz,5440.0,2142.0,84.0,4.0,,,,
Intel Core i5-4670K @ 3.40GHz,5547.0,2154.0,84.0,4.0,,,,
Intel Core i5-4670K CPT @ 3.40GHz,5034.0,2042.0,84.0,4.0,,,,
Intel Core i5-4670R @ 3.00GHz,5233.0,2164.0,65.0,4.0,,,,
Intel Core i5-4670S @ 3.10GHz,4919.0,2063.0,65.0,4.0,,,,
Intel Core i5-4670T @ 2.30GHz,4361.0,1735.0,45.0,4.0,,,,
Intel Core i5-4690 @ 3.50GHz,5572.0,2205.0,84.0,4.0,,,,
Intel Core i5-4690K @ 3.50GHz,5623.0,2197.0,88.0,4.0,,,,
Intel Core i5-4690S @ 3.20GHz,5380.0,2186.0,65.0,4.0,,,,
Intel Core i5-4690T @ 2.50GHz,4660.0,1922.0,45.0,4.0,,,,
Intel Core i5-470UM @ 1.33GHz,755.0,539.0,18.0,2.0,,,,
Intel Core i5-480M @ 2.67GHz,1312.0,1167.0,35.0,2.0,,,,
Intel Core i5-5200U @ 2.20GHz,2502.0,1512.0,15.0,2.0,,,,
Intel Core i5-520M @ 2.40GHz,1683.0,1083.0,35.0,2.0,,,,
Intel Core i5-520UM @ 1.07GHz,902.0,759.0,18.0,2.0,,,,
Intel Core i5-5250U @ 1.60GHz,2504.0,1569.0,15.0,2.0,,,,
Intel Core i5-5257U @ 2.70GHz,3044.0,1881.0,23.0,2.0,,,,
Intel Core i5-5287U @ 2.90GHz,3216.0,2029.0,28.0,2.0,,,,
Intel Core i5-5300U @ 2.30GHz,2740.0,1647.0,15.0,2.0,,,,
Intel Core i5-5350U @ 1.80GHz,2614.0,1694.0,15.0,2.0,,,,
Intel Core i5-540M @ 2.53GHz,1752.0,1133.0,35.0,2.0,,,,
Intel Core i5-540UM @ 1.20GHz,1002.0,818.0,18.0,2.0,,,,
Intel Core i5-5575R @ 2.80GHz,5070.0,2112.0,65.0,4.0,,,,
Intel Core i5-560M @ 2.67GHz,1832.0,1238.0,35.0,2.0,,,,
Intel Core i5-560UM @ 1.33GHz,1015.0,898.0,18.0,2.0,,,,
Intel Core i5-5675C @ 3.10GHz,5548.0,2251.0,65.0,4.0,,,,
Intel Core i5-5675R @ 3.10GHz,5589.0,2285.0,65.0,4.0,,,,
Intel Core i5-580M @ 2.67GHz,1914.0,1266.0,35.0,2.0,,,,
Intel Core i5-6198DU @ 2.30GHz,3170.0,1659.0,15.0,2.0,,,,
Intel Core i5-6200U @ 2.30GHz,3030.0,1589.0,15.0,2.0,,,,
Intel Core i5-6260U @ 1.80GHz,3207.0,1665.0,15.0,2.0,,,,
Intel Core i5-6267U @ 2.90GHz,3478.0,1860.0,28.0,2.0,,,,
Intel Core i5-6287U @ 3.10GHz,3925.0,2080.0,28.0,2.0,,,,
Intel Core i5-6300HQ @ 2.30GHz,4701.0,1797.0,45.0,4.0,,,,
Intel Core i5-6300U @ 2.40GHz,3259.0,1691.0,15.0,2.0,,,,
Intel Core i5-6350HQ @ 2.30GHz,4255.0,1420.0,45.0,4.0,,,,
Intel Core i5-6360U @ 2.00GHz,3260.0,1803.0,15.0,2.0,,,,
Intel Core i5-6400 @ 2.70GHz,5163.0,1964.0,65.0,4.0,,,,
Intel Core i5-6400T @ 2.20GHz,4302.0,1652.0,35.0,4.0,,,,
Intel Core i5-6402P @ 2.80GHz,5414.0,2027.0,65.0,4.0,,,,
Intel Core i5-6440EQ @ 2.70GHz,5368.0,1943.0,45.0,4.0,,,,
Intel Core i5-6440HQ @ 2.60GHz,5128.0,2007.0,45.0,4.0,,,,
Intel Core i5-6442EQ @ 1.90GHz,4598.0,1716.0,25.0,4.0,,,,
Intel Core i5-650 @ 3.20GHz,2215.0,1386.0,73.0,2.0,,,,
Intel Core i5-6500 @ 3.20GHz,5655.0,2123.0,65.0,4.0,,,,
Intel Core i5-6500T @ 2.50GHz,4845.0,1831.0,35.0,4.0,,,,
Intel Core i5-6500TE @ 2.30GHz,4776.0,1828.0,35.0,4.0,,,,
Intel Core i5-655K @ 3.20GHz,2017.0,1446.0,73.0,2.0,,,,
Intel Core i5-660 @ 3.33GHz,2352.0,1435.0,73.0,2.0,,,,
Intel Core i5-6600 @ 3.30GHz,6107.0,2284.0,65.0,4.0,,,,
Intel Core i5-6600K @ 3.50GHz,6307.0,2332.0,91.0,4.0,,,,
Intel Core i5-6600T @ 2.70GHz,5655.0,2096.0,35.0,4.0,,,,
Intel Core i5-661 @ 3.33GHz,2462.0,1455.0,87.0,2.0,,,,
Intel Core i5-670 @ 3.47GHz,2511.0,1542.0,73.0,2.0,,,,
Intel Core i5-680 @ 3.60GHz,2603.0,1550.0,73.0,2.0,,,,
Intel Core i5-7200U @ 2.50GHz,3409.0,1778.0,15.0,2.0,,,,
Intel Core i5-7260U @ 2.20GHz,3895.0,1989.0,15.0,2.0,,,,
Intel Core i5-7267U @ 3.10GHz,3925.0,2059.0,28.0,2.0,,,,
Intel Core i5-7287U @ 3.30GHz,4149.0,2154.0,28.0,2.0,,,,
Intel Core i5-7300HQ @ 2.50GHz,5104.0,1967.0,45.0,4.0,,,,
Intel Core i5-7300U @ 2.60GHz,3750.0,1968.0,15.0,2.0,,,,
Intel Core i5-7360U @ 2.30GHz,4050.0,2189.0,15.0,2.0,,,,
Intel Core i5-7400 @ 3.00GHz,5499.0,2103.0,65.0,4.0,,,,
Intel Core i5-7400T @ 2.40GHz,4710.0,1763.0,35.0,4.0,,,,
Intel Core i5-7440EQ @ 2.90GHz,5711.0,2131.0,45.0,4.0,,,,
Intel Core i5-7440HQ @ 2.80GHz,5526.0,2029.0,45.0,4.0,,,,
Intel Core i5-7442EQ @ 2.10GHz,4834.0,1819.0,25.0,4.0,,,,
Intel Core i5-750 @ 2.67GHz,2495.0,1242.0,95.0,4.0,,,,
Intel Core i5-7500 @ 3.40GHz,6064.0,2284.0,65.0,4.0,,,,
Intel Core i5-7500T @ 2.70GHz,5319.0,1964.0,35.0,4.0,,,,
Intel Core i5-760 @ 2.80GHz,2599.0,1309.0,95.0,4.0,,,,
Intel Core i5-7600 @ 3.50GHz,6598.0,2476.0,65.0,4.0,,,,
Intel Core i5-7600K @ 3.80GHz,6869.0,2566.0,91.0,4.0,,,,
Intel Core i5-7600T @ 2.80GHz,6073.0,2231.0,35.0,4.0,,,,
Intel Core i5-760S @ 2.53GHz,5440.0,1578.0,,4.0,,,,
Intel Core i5-7640X @ 4.00GHz,6675.0,2511.0,112.0,4.0,,,,
Intel Core i5-7Y54 @ 1.20GHz,2741.0,1571.0,4.5,2.0,,,,
Intel Core i5-7Y57 @ 1.20GHz,2814.0,1699.0,4.5,2.0,,,,
Intel Core i5-8200Y @ 1.30GHz,2169.0,1582.0,5.0,2.0,,,,
Intel Core i5-8210Y @ 1.60GHz,2825.0,1720.0,7.0,2.0,,,,
Intel Core i5-8250U @ 1.60GHz,5941.0,1932.0,15.0,4.0,,,,
Intel Core i5-8257U @ 1.40GHz,7680.0,2314.0,15.0,4.0,,,,
Intel Core i5-8259U @ 2.30GHz,8131.0,2246.0,28.0,4.0,,,,
Intel Core i5-8260U @ 1.60GHz,7854.0,2313.0,15.0,4.0,,,,
Intel Core i5-8265U @ 1.60GHz,6103.0,2122.0,15.0,4.0,,,,
Intel Core i5-8265UC @ 1.60GHz,5988.0,2200.0,,4.0,,,,
Intel Core i5-8269U @ 2.60GHz,8055.0,2561.0,28.0,4.0,,,,
Intel Core i5-8279U @ 2.40GHz,8028.0,2466.0,28.0,4.0,,,,
Intel Core i5-8300H @ 2.30GHz,7542.0,2309.0,45.0,4.0,,,,
Intel Core i5-8305G @ 2.80GHz,7073.0,2118.0,65.0,4.0,,,,
Intel Core i5-8350U @ 1.70GHz,6284.0,2031.0,15.0,4.0,,,,
Intel Core i5-8365U @ 1.60GHz,6239.0,2166.0,15.0,4.0,,,,
Intel Core i5-8365UE @ 1.60GHz,5555.0,2248.0,15.0,4.0,,,,
Intel Core i5-8400 @ 2.80GHz,9222.0,2404.0,65.0,6.0,,,,
Intel Core i5-8400H @ 2.50GHz,8037.0,2466.0,45.0,4.0,,,,
Intel Core i5-8400T @ 1.70GHz,7447.0,1924.0,35.0,6.0,,,,
Intel Core i5-8500 @ 3.00GHz,9576.0,2485.0,65.0,6.0,,,,
Intel Core i5-8500B @ 3.00GHz,9429.0,2574.0,65.0,6.0,,,,
Intel Core i5-8500T @ 2.10GHz,7699.0,2045.0,35.0,6.0,,,,
Intel Core i5-8600 @ 3.10GHz,9849.0,2582.0,65.0,6.0,,,,
Intel Core i5-8600K @ 3.60GHz,10195.0,2609.0,95.0,6.0,,,,
Intel Core i5-8600T @ 2.30GHz,8227.0,2180.0,35.0,6.0,,,,
Intel Core i5-9300H @ 2.40GHz,7793.0,2349.0,45.0,4.0,,,,
Intel Core i5-9300HF @ 2.40GHz,7678.0,2360.0,45.0,4.0,,,,
Intel Core i5-9400 @ 2.90GHz,9478.0,2479.0,65.0,6.0,,,,
Intel Core i5-9400F @ 2.90GHz,9544.0,2471.0,65.0,6.0,,,,
Intel Core i5-9400H @ 2.50GHz,8261.0,2501.0,45.0,4.0,,,,
Intel Core i5-9400T @ 1.80GHz,7819.0,2057.0,35.0,6.0,,,,
Intel Core i5-9500 @ 3.00GHz,9698.0,2578.0,65.0,6.0,,,,
Intel Core i5-9500F @ 3.00GHz,10330.0,2676.0,65.0,6.0,,,,
Intel Core i5-9500T @ 2.20GHz,8256.0,2200.0,35.0,6.0,,,,
Intel Core i5-9500TE @ 2.20GHz,9212.0,2296.0,35.0,6.0,,,,
Intel Core i5-9600 @ 3.10GHz,10369.0,2751.0,65.0,6.0,,,,
Intel Core i5-9600K @ 3.70GHz,10793.0,2773.0,95.0,6.0,,,,
Intel Core i5-9600KF @ 3.70GHz,10838.0,2786.0,95.0,6.0,,,,
Intel Core i5-9600T @ 2.30GHz,8393.0,2175.0,35.0,6.0,,,,
Intel Core i5-L16G7 @ 1.40GHz,3421.0,1606.0,7.0,5.0,,,,
Intel Core i7-10510U @ 1.80GHz,6837.0,2363.0,15.0,4.0,,,,
Intel Core i7-10510Y @ 1.20GHz,5016.0,1957.0,7.0,4.0,,,,
Intel Core i7-1060NG7 @ 1.20GHz,7045.0,1930.0,10.0,4.0,,,,
Intel Core i7-10610U @ 1.80GHz,7062.0,2362.0,15.0,4.0,,,,
Intel Core i7-1065G7 @ 1.30GHz,8668.0,2401.0,15.0,4.0,,,,
Intel Core i7-1068NG7 @ 2.30GHz,10093.0,2484.0,28.0,4.0,,,,
Intel Core i7-10700 @ 2.90GHz,16946.0,2922.0,65.0,8.0,,,,
Intel Core i7-10700E @ 2.90GHz,17020.0,2845.0,65.0,8.0,,,,
Intel Core i7-10700F @ 2.90GHz,16973.0,2919.0,65.0,8.0,,,,
Intel Core i7-10700K @ 3.80GHz,19277.0,3074.0,125.0,8.0,,,,
Intel Core i7-10700KF @ 3.80GHz,19143.0,3056.0,125.0,8.0,,,,
Intel Core i7-10700T @ 2.00GHz,13119.0,2661.0,35.0,8.0,,,,
Intel Core i7-10700TE @ 2.00GHz,16332.0,2772.0,35.0,8.0,,,,
Intel Core i7-10710U @ 1.10GHz,10126.0,2460.0,15.0,6.0,,,,
Intel Core i7-10750H @ 2.60GHz,12355.0,2716.0,45.0,6.0,,,,
Intel Core i7-10810U @ 1.10GHz,8353.0,2322.0,15.0,6.0,,,,
Intel Core i7-10850H @ 2.70GHz,12124.0,2740.0,45.0,6.0,,,,
Intel Core i7-10870H @ 2.20GHz,15027.0,2726.0,45.0,8.0,,,,
Intel Core i7-10875H @ 2.30GHz,15426.0,2778.0,45.0,8.0,,,,
Intel Core i7-11370H @ 3.30GHz,12098.0,3017.0,35.0,4.0,,,,
Intel Core i7-11375H @ 3.30GHz,12383.0,3105.0,35.0,4.0,,,,
Intel Core i7-11390H @ 3.40GHz,10897.0,3053.0,35.0,4.0,,,,
Intel Core i7-11600H @ 2.90GHz,16403.0,3185.0,45.0,6.0,,,,
Intel Core i7-1160G7 @ 1.20GHz,10316.0,2827.0,,4.0,,,,
Intel Core i7-1165G7 @ 2.80GHz,10595.0,2877.0,15.0,4.0,,,,
Intel Core i7-11700 @ 2.50GHz,20588.0,3146.0,95.0,8.0,,,,
Intel Core i7-11700B @ 3.20GHz,22539.0,3362.0,65.0,8.0,,,,
Intel Core i7-11700F @ 2.50GHz,21447.0,3339.0,65.0,8.0,,,,
Intel Core i7-11700K @ 3.60GHz,24749.0,3429.0,125.0,8.0,,,,
Intel Core i7-11700KF @ 3.60GHz,24147.0,3420.0,125.0,8.0,,,,
Intel Core i7-11700T @ 1.40GHz,15271.0,2859.0,35.0,8.0,,,,
